twee_id,date and time,tweet
5.09E+17,Tue Sep 09 07:17:39 +0000 2014,VIDEO: 'Make mental health bigger priority' http://bbc.in/1uhfK0Z
5.09E+17,Mon Sep 08 23:26:31 +0000 2014,E-cigs refills 'threat to children' http://bbc.in/1w9dGdv
5.09E+17,Mon Sep 08 23:26:31 +0000 2014,Make mental health 'bigger priority' http://bbc.in/1w9dGdu
5.09E+17,Mon Sep 08 22:37:47 +0000 2014,VIDEO: NHS focus of 'Yes' and 'No' campaigns http://bbc.in/1s5MSIp
5.09E+17,Mon Sep 08 17:17:30 +0000 2014,Liberia 'faces huge Ebola surge' http://bbc.in/1xyWWOG
5.09E+17,Mon Sep 08 15:55:21 +0000 2014,Hundreds of US children hit by virus http://bbc.in/1w7YHR9
5.09E+17,Mon Sep 08 15:12:54 +0000 2014,British military sent to fight Ebola http://bbc.in/1ruJRNu
5.09E+17,Mon Sep 08 10:52:57 +0000 2014,VIDEO: Girl who had proton beam therapy http://bbc.in/1s1cBBG
5.09E+17,Mon Sep 08 09:46:05 +0000 2014,NHS cancer services 'struggling' http://bbc.in/1oXw5BF
5.09E+17,Mon Sep 08 08:06:09 +0000 2014,Ashya King leaves Malaga hospital http://bbc.in/Wx85OF
5.09E+17,Mon Sep 08 06:25:04 +0000 2014,VIDEO: Ashya King 'to travel to Prague' http://bbc.in/1rZEkCD
5.09E+17,Mon Sep 08 05:18:42 +0000 2014,VIDEO: The machine that could help Ashya http://bbc.in/1xwg7Zk
5.09E+17,Mon Sep 08 04:13:31 +0000 2014,Sibling bullying ups depression risk http://bbc.in/1rYWapq
5.09E+17,Mon Sep 08 02:03:02 +0000 2014,The pro cycling team with diabetes http://bbc.in/1rrwZYB
5.09E+17,Sun Sep 07 20:20:10 +0000 2014,Ashya King 'to leave hospital' http://bbc.in/1rWKEuM
5.09E+17,Sun Sep 07 17:27:12 +0000 2014,Vaccine gives monkeys Ebola immunity http://bbc.in/1rVS0yF
5.08E+17,Sun Sep 07 03:00:14 +0000 2014,Deadly disease v untested treatment http://bbc.in/1rRK3KO
5.08E+17,Sat Sep 06 23:38:57 +0000 2014,Ebola lockdown will not help - MSF http://bbc.in/1w2sKtx
5.08E+17,Sat Sep 06 19:16:03 +0000 2014,VIDEO: Parents 'emotional' as deaf baby hears http://bbc.in/1xnbXmt
5.08E+17,Sat Sep 06 18:38:59 +0000 2014,VIDEO: March for NHS heads to Westminster http://bbc.in/1rPu3sB
5.08E+17,Sat Sep 06 13:17:36 +0000 2014,VIDEO: Sierra Leone declares Ebola lockdown http://bbc.in/1xpbro2
5.08E+17,Sat Sep 06 12:12:28 +0000 2014,Ashya ready for Prague treatment http://bbc.in/1u8YpqQ
5.08E+17,Sat Sep 06 03:10:07 +0000 2014,Sierra Leone declares Ebola lockdown http://bbc.in/WnTKnw
5.08E+17,Sat Sep 06 01:56:48 +0000 2014,Ebola: How bad can it get? http://bbc.in/1o8K5Jm
5.08E+17,Fri Sep 05 18:31:00 +0000 2014,Ashya allowed to fly to Prague http://bbc.in/1rHFmTU
5.08E+17,Fri Sep 05 16:53:23 +0000 2014,Use Ebola survivors' blood - WHO http://bbc.in/1xlwjg7
5.08E+17,Fri Sep 05 13:54:17 +0000 2014,Coca-Cola to adopt UK health labels http://bbc.in/1rFCnv8
5.08E+17,Fri Sep 05 03:43:49 +0000 2014,VIDEO: WHO meeting to discuss Ebola therapy http://bbc.in/1vUWloE
5.08E+17,Fri Sep 05 01:10:25 +0000 2014,Fast-paced TV 'no bad behaviour link' http://bbc.in/Wikgie
5.08E+17,Fri Sep 05 00:07:02 +0000 2014,One in five child deaths 'preventable' http://bbc.in/1rAPLRb
5.08E+17,Thu Sep 04 23:27:20 +0000 2014,E-cigarette criticisms 'alarmist' http://bbc.in/1oJT3Ml
5.08E+17,Thu Sep 04 17:11:38 +0000 2014,Third American with Ebola named http://bbc.in/1rye3LE
5.08E+17,Thu Sep 04 13:42:44 +0000 2014,Suicide death 'every 40 seconds' http://bbc.in/1xflgF1
5.07E+17,Thu Sep 04 07:19:25 +0000 2014,"Ebola death toll exceeds 1,900 http://bbc.in/1vQKtnw"
5.07E+17,Thu Sep 04 00:14:40 +0000 2014,Call to end NHS-social care divide http://bbc.in/1xcXI3B
5.07E+17,Wed Sep 03 17:09:51 +0000 2014,IVF treatment on NHS 'needs reform' http://bbc.in/1roSxJ9
5.07E+17,Wed Sep 03 15:06:18 +0000 2014,VIDEO: Inside hospital welcoming maggots http://bbc.in/1ro4vmo
5.07E+17,Wed Sep 03 14:23:13 +0000 2014,VIDEO: Doctor describes Ashya King treatment http://bbc.in/1rnL9h0
5.07E+17,Wed Sep 03 11:30:04 +0000 2014,VIDEO: Ebola patient on his lowest point http://bbc.in/1tZVTmM
5.07E+17,Wed Sep 03 10:20:55 +0000 2014,British Ebola patient 'discharged' http://bbc.in/1r0xRDh
5.07E+17,Wed Sep 03 09:43:18 +0000 2014,Ashya's mother 'cried and prayed' http://bbc.in/1uyGZ5j
5.07E+17,Wed Sep 03 08:07:24 +0000 2014,Ashya's parents freed from prison http://bbc.in/1x9Gx2M
5.07E+17,Wed Sep 03 00:26:16 +0000 2014,All diets 'have similar results' http://bbc.in/1ri8Lnf
5.07E+17,Wed Sep 03 00:26:16 +0000 2014,House the elderly on NHS land - MP http://bbc.in/1qZ8IsB
5.07E+17,Wed Sep 03 00:26:16 +0000 2014,Allergy mistakes 'risking lives' http://bbc.in/1ri8Nf4
5.07E+17,Tue Sep 02 16:34:47 +0000 2014,Ebola response 'lethally inadequate' http://bbc.in/1qXREDr
5.07E+17,Tue Sep 02 14:29:45 +0000 2014,Ashya situation not right - police http://bbc.in/1nuLQ3p
5.07E+17,Tue Sep 02 10:52:13 +0000 2014,Ebola 'threatens' W Africa harvests http://bbc.in/1nsSkzU
5.07E+17,Tue Sep 02 08:19:55 +0000 2014,Brain 'can learn to eat healthily' http://bbc.in/1raMEPG
5.07E+17,Tue Sep 02 00:56:42 +0000 2014,Action films 'may make you fat' http://bbc.in/1r7OMYu
5.07E+17,Mon Sep 01 23:50:14 +0000 2014,Hospitals seeing more skin cancer http://bbc.in/W4w1J0
5.07E+17,Mon Sep 01 18:19:26 +0000 2014,VIDEO: 'Bacon butty' for British Ebola nurse http://bbc.in/1u9K38Z
5.06E+17,Mon Sep 01 17:50:51 +0000 2014,VIDEO: Proton therapy: UK patient access http://bbc.in/W3IFYM
5.06E+17,Mon Sep 01 17:11:09 +0000 2014,British Ebola patient 'pretty well' http://bbc.in/1u9nP6R
5.06E+17,Mon Sep 01 13:15:32 +0000 2014,Ashya parents contest extradition http://bbc.in/1x0UJuX
5.06E+17,Mon Sep 01 08:59:31 +0000 2014,Sniffing faeces 'detects infection' http://bbc.in/1r2XEOS
5.06E+17,Sun Aug 31 23:34:41 +0000 2014,The girl with three biological parents http://bbc.in/1qT0Qc2
5.06E+17,Sun Aug 31 18:18:49 +0000 2014,What is proton beam therapy? http://bbc.in/1qSwSoN
5.06E+17,Sun Aug 31 13:43:14 +0000 2014,'No apology' over Ashya response http://bbc.in/1qS2gDO
5.06E+17,Sun Aug 31 08:28:50 +0000 2014,VIDEO: Urgent calls to tackle childhood obesity http://bbc.in/1vzpwxv
5.06E+17,Sun Aug 31 02:40:57 +0000 2014,Childhood obesity taskforce 'urgent' http://bbc.in/1qR2GtX
5.06E+17,Sun Aug 31 00:17:06 +0000 2014,Bionic pancreas: A new dawn for diabetics? http://bbc.in/VYE6iv
5.05E+17,Fri Aug 29 17:18:18 +0000 2014,Test Ebola drug '100% effective' http://bbc.in/1vufM7F
5.05E+17,Fri Aug 29 15:11:06 +0000 2014,Senegal confirms first Ebola case http://bbc.in/1tKaEKo
5.05E+17,Fri Aug 29 15:11:05 +0000 2014,"Post-natal care lacking, say midwives http://bbc.in/VVp7FT"
5.05E+17,Fri Aug 29 07:42:36 +0000 2014,"Hunt for boy, 5, snatched from ward http://bbc.in/1sNp9dQ"
5.05E+17,Fri Aug 29 00:25:05 +0000 2014,Electrical stimulation 'aids memory' http://bbc.in/1sLte25
5.05E+17,Fri Aug 29 00:25:05 +0000 2014,Plain packs 'no effect on smokers' http://bbc.in/1vrCoW8
5.05E+17,Thu Aug 28 23:11:23 +0000 2014,New hospital food rules introduced http://bbc.in/1vrs8gR
5.05E+17,Thu Aug 28 18:05:31 +0000 2014,Genetic clues to spread of Ebola http://bbc.in/1qFoWLh
5.05E+17,Thu Aug 28 10:39:36 +0000 2014,UK Ebola vaccine trial to start http://bbc.in/1wHeWWu
5.05E+17,Thu Aug 28 10:15:48 +0000 2014,Ebola spreads to Nigeria oil hub http://bbc.in/1sGYoHQ
5.05E+17,Thu Aug 28 09:41:28 +0000 2014,NHS complaints rise to 480 every day http://bbc.in/1zJsZau
5.05E+17,Thu Aug 28 06:41:38 +0000 2014,Ex dental prof loses dismissal claim http://bbc.in/1sG0NTf
5.05E+17,Thu Aug 28 02:42:37 +0000 2014,Ebola outbreak 'will get worse' http://bbc.in/1nFOHX3
5.05E+17,Thu Aug 28 00:51:34 +0000 2014,Depression in cancer 'overlooked' http://bbc.in/1wF9pjp
5.05E+17,Wed Aug 27 21:20:14 +0000 2014,Cancer drugs face NHS price squeeze http://bbc.in/1sDKIgL
5.05E+17,Wed Aug 27 15:35:34 +0000 2014,Tomatoes linked with fighting cancer http://bbc.in/1qwRne2
5.05E+17,Wed Aug 27 10:12:29 +0000 2014,Nigeria closes schools over Ebola http://bbc.in/1vlI6Jg
5.04E+17,Wed Aug 27 03:30:33 +0000 2014,Sniffing out the allergy epidemic http://bbc.in/1qt0MmX
5.04E+17,Wed Aug 27 00:26:47 +0000 2014,Overseas nurses 'face shorter tests' http://bbc.in/1syea7O
5.04E+17,Tue Aug 26 23:54:33 +0000 2014,Ebola crisis: Five top tips to avoid the deadly virus http://bbc.in/1tBa1mq
5.04E+17,Tue Aug 26 23:11:47 +0000 2014,Hormone 'protects premature babies' http://bbc.in/1tB4BYz
5.04E+17,Tue Aug 26 16:02:08 +0000 2014,'UK Ebola nurse gets test drug' http://bbc.in/1sw0b2z
5.04E+17,Tue Aug 26 15:23:10 +0000 2014,VIDEO: What goes into a fake cigarette? http://bbc.in/1ny0dng
5.04E+17,Tue Aug 26 12:20:54 +0000 2014,Ebola: 'heavy toll' on health staff http://bbc.in/1zxQbbo
5.04E+17,Tue Aug 26 11:43:57 +0000 2014,"'Ban E-cig use indoors,' says WHO http://bbc.in/1nxm2DB"
5.04E+17,Tue Aug 26 09:57:27 +0000 2014,Ebola doctor goes back to work http://bbc.in/1vhYZVj
5.04E+17,Tue Aug 26 02:32:25 +0000 2014,Gut bugs 'help prevent allergies' http://bbc.in/1ty9qSw
5.04E+17,Mon Aug 25 04:34:02 +0000 2014,Briton begins UK treatment for Ebola http://bbc.in/1qeMJRV
5.04E+17,Sun Aug 24 17:14:57 +0000 2014,Whole organ 'grown' in world first http://bbc.in/1skMS4T
5.04E+17,Sun Aug 24 14:03:24 +0000 2014,British Ebola patient to fly to UK http://bbc.in/1nq0yIO
5.03E+17,Sun Aug 24 09:54:18 +0000 2014,VIDEO: Cellist: 'Alcohol was my medicine' http://bbc.in/1sjcxej
5.03E+17,Sun Aug 24 03:56:45 +0000 2014,Ebola risk to UK remains 'very low' http://bbc.in/1si6nuW
5.03E+17,Sat Aug 23 23:48:31 +0000 2014,The malaria mines of Venezuela http://bbc.in/YOHO08
5.03E+17,Sat Aug 23 16:44:56 +0000 2014,Briton in Sierra Leone 'has Ebola' http://bbc.in/1q7gggp
5.03E+17,Sat Aug 23 12:26:14 +0000 2014,Disk of patient records 'missing' http://bbc.in/1vvIBh3
5.03E+17,Sat Aug 23 08:16:57 +0000 2014,VIDEO: Stroke clot drug in safety review http://bbc.in/1q5p71Z
5.03E+17,Sat Aug 23 01:15:43 +0000 2014,Hospitals told to cut parking charges http://bbc.in/1scZQl4
5.03E+17,Fri Aug 22 20:44:26 +0000 2014,VIDEO: Rapid 'doctor's assistant' expansion http://bbc.in/1q2UASw
5.03E+17,Fri Aug 22 18:45:19 +0000 2014,Experts to review stroke clot-buster http://bbc.in/1q2ny4O
5.03E+17,Fri Aug 22 17:13:15 +0000 2014,Salmonella 'from single egg source' http://bbc.in/1sb53tL
5.03E+17,Fri Aug 22 12:37:23 +0000 2014,Irishman did not have Ebola virus http://bbc.in/YI8b7O
5.03E+17,Fri Aug 22 12:37:22 +0000 2014,Rapid 'doctor's assistant' expansion http://bbc.in/YI8bES
5.03E+17,Fri Aug 22 07:36:47 +0000 2014,VIDEO: Malnutrition up as food prices rise http://bbc.in/YHfzjG
5.03E+17,Fri Aug 22 04:18:32 +0000 2014,Health experts' food poverty warning http://bbc.in/1vp6oiP
5.03E+17,Thu Aug 21 23:48:58 +0000 2014,Doctors may face 'tougher sanctions' http://bbc.in/1z8Ufi7
5.03E+17,Thu Aug 21 23:48:57 +0000 2014,Double vaccines 'could end polio' http://bbc.in/1pX5Uzv
5.03E+17,Thu Aug 21 19:22:58 +0000 2014,VIDEO: Possible Ebola case in Ireland http://bbc.in/1pVMBGR
5.02E+17,Thu Aug 21 15:47:27 +0000 2014,Dawkins: Abort Down's foetuses http://bbc.in/YEmVEG
5.02E+17,Thu Aug 21 15:47:27 +0000 2014,US Ebola cases discharged by medics http://bbc.in/1s4Moj1
5.02E+17,Thu Aug 21 12:39:47 +0000 2014,Trauma warning on Foley death video http://bbc.in/1v0OCVx
5.02E+17,Thu Aug 21 11:33:45 +0000 2014,Shots fired at Liberia Ebola protest http://bbc.in/1v0C808
5.02E+17,Thu Aug 21 10:23:15 +0000 2014,NI cuts would risk 'patient safety' http://bbc.in/1vlaB6Z
5.02E+17,Thu Aug 21 09:18:13 +0000 2014,VIDEO: One Briton a fortnight helped to die http://bbc.in/YD1vrr
5.02E+17,Thu Aug 21 08:12:24 +0000 2014,One Briton a fortnight helped to die http://bbc.in/1z50V0X
5.02E+17,Thu Aug 21 00:53:18 +0000 2014,Labour in energy regulator pledge http://bbc.in/1z3sOGo
5.02E+17,Thu Aug 21 00:53:17 +0000 2014,Superbug measures 'lack evidence' http://bbc.in/1z3sOq7
5.02E+17,Thu Aug 21 00:53:17 +0000 2014,Botox may have cancer fighting role http://bbc.in/1pQbhR7
5.02E+17,Wed Aug 20 17:56:25 +0000 2014,Liberia troops enforce quarantine http://bbc.in/1vibm0y
5.02E+17,Wed Aug 20 17:21:18 +0000 2014,Thousands 'eligible for Ebola drugs' http://bbc.in/1uXcoBO
5.02E+17,Wed Aug 20 16:17:20 +0000 2014,Sepsis: Antibiotics 'not working' http://bbc.in/1vhJFoM
5.02E+17,Wed Aug 20 13:36:01 +0000 2014,Life on Ebola front line http://bbc.in/1pMmUIH
5.02E+17,Wed Aug 20 12:32:56 +0000 2014,Student in lifesaving heart finding http://bbc.in/1rXSWA3
5.02E+17,Wed Aug 20 12:32:56 +0000 2014,Hospital hack 'exploited Heartbleed' http://bbc.in/1rXSUrN
5.02E+17,Wed Aug 20 11:24:27 +0000 2014,Heart deaths reach 'tipping point' http://bbc.in/1n9j1ZU
5.02E+17,Wed Aug 20 07:58:56 +0000 2014,Children's hospital 'must improve' http://bbc.in/1uVeQsu
5.02E+17,Wed Aug 20 01:42:13 +0000 2014,Mental health care 'in dark ages' http://bbc.in/YwYwB0
5.02E+17,Wed Aug 20 01:42:12 +0000 2014,'More' private hospital data needed http://bbc.in/1rVvTpw
5.02E+17,Tue Aug 19 18:12:07 +0000 2014,'Nurse ratio' key to stroke survival http://bbc.in/1rTHTHW
5.02E+17,Tue Aug 19 11:39:56 +0000 2014,Liberian Ebola patients 'found' http://bbc.in/1vc79vm
5.02E+17,Tue Aug 19 01:31:00 +0000 2014,Brain stimulation 'helps in stroke' http://bbc.in/1yT1nz6
5.01E+17,Mon Aug 18 21:15:21 +0000 2014,VIDEO: The debate over competition in the NHS http://bbc.in/1rP5Mk0
5.01E+17,Mon Aug 18 20:42:50 +0000 2014,VIDEO: Inside Liberia Ebola treatment centre http://bbc.in/1rP41TQ
5.01E+17,Mon Aug 18 10:31:36 +0000 2014,Pill 'reduces hair-loss' in alopecia http://bbc.in/1t9IVTf
5.01E+17,Sun Aug 17 23:41:31 +0000 2014,How safe is eating meat? http://bbc.in/1rKt6PT
5.01E+17,Sun Aug 17 01:03:41 +0000 2014,Getting to grips with depression http://bbc.in/1yLnffE
5.01E+17,Sun Aug 17 00:42:42 +0000 2014,Alcohol tax urged to fund rehab http://bbc.in/1v2wjN5
5.01E+17,Sat Aug 16 14:43:53 +0000 2014,Lesser-known things about Asperger's syndrome http://bbc.in/1mUmyLs
5.01E+17,Sat Aug 16 14:04:27 +0000 2014,VIDEO: Trapeze lessons 'help beat depression' http://bbc.in/1pmJw2a
5.01E+17,Sat Aug 16 13:43:07 +0000 2014,Depression with Parkinson's 'common' http://bbc.in/1pmFx5H
5.01E+17,Sat Aug 16 09:41:19 +0000 2014,VIDEO: Is it Salmonella or a tummy bug? http://bbc.in/1plIbbS
5.00E+17,Fri Aug 15 20:04:34 +0000 2014,Ebola 'to last at least six months' http://bbc.in/1uCjQ5h
5.00E+17,Fri Aug 15 17:40:43 +0000 2014,VIDEO: 'Mental illness can happen to anyone' http://bbc.in/1uXRZKa
5.00E+17,Fri Aug 15 12:16:29 +0000 2014,Salmonella outbreak investigated http://bbc.in/1pg1kfi
5.00E+17,Fri Aug 15 10:42:30 +0000 2014,Ebola crisis 'vastly underestimated' http://bbc.in/1yDWw4C
5.00E+17,Fri Aug 15 09:36:06 +0000 2014,Robin Williams' death has sparked wider debate http://bbc.in/1yDKAjy
5.00E+17,Fri Aug 15 00:41:49 +0000 2014,Prostate drug ruling 'a fiasco' http://bbc.in/1pd2VCF
5.00E+17,Thu Aug 14 17:03:44 +0000 2014,Sharp rise in CT scans on children http://bbc.in/1pb8PUI
5.00E+17,Thu Aug 14 13:48:17 +0000 2014,VIDEO: Failing GP practices face closure http://bbc.in/1uwFXtW
5.00E+17,Thu Aug 14 12:12:44 +0000 2014,Guinea declares Ebola emergency http://bbc.in/Y8grOg
5.00E+17,Thu Aug 14 10:06:43 +0000 2014,AUDIO: 'Most of us know very little about mental illness' http://bbc.in/Y7Ukre
5.00E+17,Thu Aug 14 09:29:50 +0000 2014,Failing GPs: A Pandora's Box? http://bbc.in/1p9tPLM
5.00E+17,Wed Aug 13 23:20:04 +0000 2014,'Obesity linked to 10 cancers' http://bbc.in/1uu2zLD
5.00E+17,Wed Aug 13 23:20:04 +0000 2014,Failing GP practices face closure http://bbc.in/1rsPZHk
5.00E+17,Wed Aug 13 19:17:35 +0000 2014,VIDEO: How the UK is guarding against Ebola http://bbc.in/1p6Yzgp
5.00E+17,Wed Aug 13 17:10:28 +0000 2014,Michael J Fox charity turns to tech http://bbc.in/Y5cbPn
5.00E+17,Wed Aug 13 17:10:28 +0000 2014,Placebo test in cardiac arrest study http://bbc.in/1rrBYd8
5.00E+17,Wed Aug 13 11:05:38 +0000 2014,Kenya 'at high risk' of deadly Ebola http://bbc.in/1yv1hgN
4.99E+17,Wed Aug 13 10:03:46 +0000 2014,AUDIO: Face pain 'worse than childbirth' http://bbc.in/Y3OJ4Y
4.99E+17,Wed Aug 13 07:12:23 +0000 2014,VIDEO: Anorexia: research into DNA link http://bbc.in/1rpxjZ3
4.99E+17,Wed Aug 13 05:08:27 +0000 2014,Canada to give WHO Ebola vaccine http://bbc.in/1p43VsK
4.99E+17,Wed Aug 13 01:17:44 +0000 2014,Tiny pieces of gold 'boost chemo' http://bbc.in/1p3sK8f
4.99E+17,Wed Aug 13 00:41:15 +0000 2014,'My beautiful Down's son' http://bbc.in/1mHltqo
4.99E+17,Tue Aug 12 17:49:29 +0000 2014,VIDEO: Ebola vaccines 'are promising' http://bbc.in/1uoh6IH
4.99E+17,Tue Aug 12 17:12:35 +0000 2014,Danes link listeria deaths to meat http://bbc.in/1rn5jFC
4.99E+17,Tue Aug 12 12:29:53 +0000 2014,VIDEO: Boy has ears created from ribs http://bbc.in/1mFvR1D
4.99E+17,Tue Aug 12 10:53:59 +0000 2014,Untested Ebola drugs 'can be used' http://bbc.in/1umG0bw
4.99E+17,Tue Aug 12 05:33:45 +0000 2014,Liberia to receive Ebola trial drug http://bbc.in/1ypO6hf
4.99E+17,Mon Aug 11 23:54:50 +0000 2014,'Young babies' brains grow rapidly' http://bbc.in/1yoXrpq
4.99E+17,Mon Aug 11 17:17:26 +0000 2014,Boy has ears created from ribs http://bbc.in/1ynFiZb
4.99E+17,Mon Aug 11 16:41:26 +0000 2014,Ivory Coast travel ban over Ebola http://bbc.in/1sO74P2
4.99E+17,Mon Aug 11 11:23:20 +0000 2014,VIDEO: Meet the UK doctors heading to Gaza http://bbc.in/1rhsd12
4.99E+17,Mon Aug 11 08:47:47 +0000 2014,Poots 'sees merit' in A&amp;E drunks fee http://bbc.in/1uFiqUL
4.99E+17,Mon Aug 11 05:36:07 +0000 2014,VIDEO: Ethics experts discuss Ebola drugs http://bbc.in/1sMvuZg
4.99E+17,Mon Aug 11 02:39:14 +0000 2014,Alcohol drinks 'should carry warning' http://bbc.in/1rg5m63
4.98E+17,Sun Aug 10 11:34:22 +0000 2014,Liberia 'buckles under ebola strain' http://bbc.in/1rdRWY8
4.98E+17,Sun Aug 10 01:29:31 +0000 2014,Denmark's homeless 'swap the streets for the pitch' http://bbc.in/1uANG7t
4.98E+17,Sun Aug 10 00:28:10 +0000 2014,How many people infected with ebola die? http://bbc.in/1oRjUu7
4.98E+17,Sat Aug 09 23:27:10 +0000 2014,Ambulances 'queuing for hours' at A&amp;E http://bbc.in/1yhXNyl
4.98E+17,Sat Aug 09 21:42:09 +0000 2014,VIDEO: UK to send NHS team to Gaza http://bbc.in/1mxPN6z
4.98E+17,Sat Aug 09 16:11:30 +0000 2014,Guinea shuts borders against Ebola http://bbc.in/1sI4Y3d
4.98E+17,Sat Aug 09 02:07:48 +0000 2014,'Stem cells used in stroke therapy' http://bbc.in/1mve8Kl
4.98E+17,Sat Aug 09 02:07:47 +0000 2014,Music lessons can close reading gap http://bbc.in/1mve8Ki
4.98E+17,Sat Aug 09 02:07:47 +0000 2014,Health warning on 'laughing gas' use http://bbc.in/1mvecd7
4.98E+17,Fri Aug 08 21:41:17 +0000 2014,Nigeria declares Ebola emergency http://bbc.in/1r7Q17i
4.98E+17,Fri Aug 08 18:16:29 +0000 2014,VIDEO: WHO: 'Ebola spread can be stopped' http://bbc.in/1sFzomx
4.98E+17,Fri Aug 08 12:00:01 +0000 2014,'No clear advice on tooth brushing' http://bbc.in/1r5Hq5d
4.98E+17,Fri Aug 08 08:24:38 +0000 2014,VIDEO: Students monitor parents' pollution http://bbc.in/1ms7GDY
4.98E+17,Fri Aug 08 07:17:39 +0000 2014,Ebola 'an international emergency' http://bbc.in/1utWTOJ
4.98E+17,Fri Aug 08 07:17:39 +0000 2014,VIDEO: Breast cancer drug 'too expensive' http://bbc.in/XL2aqD
4.98E+17,Fri Aug 08 04:11:31 +0000 2014,Ebola: Why is it this disease we fear ? http://bbc.in/1r4bZbA
4.98E+17,Fri Aug 08 00:41:55 +0000 2014,NHS says no to breast cancer drug http://bbc.in/1oJfLby
4.97E+17,Thu Aug 07 17:41:57 +0000 2014,VIDEO: Priest evacuated over Ebola outbreak http://bbc.in/1oI1hIV
4.97E+17,Thu Aug 07 17:41:57 +0000 2014,VIDEO: An Ebola isolation unit in London http://bbc.in/1mpZkN5
4.97E+17,Thu Aug 07 16:08:42 +0000 2014,Clegg: Mental health 'needs boost' http://bbc.in/1ureZRn
4.97E+17,Thu Aug 07 16:08:42 +0000 2014,Weight loss boosts health not mood http://bbc.in/1sBhtxk
4.97E+17,Thu Aug 07 13:25:24 +0000 2014,West Africa erects Ebola blockades http://bbc.in/1mpjDKH
4.97E+17,Thu Aug 07 12:54:11 +0000 2014,Ebola: Experimental drugs and vaccines http://bbc.in/1r0JFXu
4.97E+17,Thu Aug 07 07:18:50 +0000 2014,VIDEO: Dementia link to lack of Vitamin D http://bbc.in/1upyEkM
4.97E+17,Thu Aug 07 03:40:39 +0000 2014,Liberia declares Ebola emergency http://bbc.in/1oFlfUQ
4.97E+17,Thu Aug 07 02:09:50 +0000 2014,Councils raise care funding concerns http://bbc.in/1tZ1aMH
4.97E+17,Wed Aug 06 21:59:33 +0000 2014,'Ebola victim' dies in Saudi Arabia http://bbc.in/1qXcB2D
4.97E+17,Wed Aug 06 21:22:55 +0000 2014,VIDEO: Can horses help autistic children? http://bbc.in/XF0FKr
4.97E+17,Wed Aug 06 20:20:53 +0000 2014,VIDEO: Ebola drug 'poses ethics questions' http://bbc.in/1oDVrse
4.97E+17,Wed Aug 06 13:23:44 +0000 2014,VIDEO: Chikungunya virus hits Caribbean http://bbc.in/1umhmVJ
4.97E+17,Wed Aug 06 10:11:20 +0000 2014,Emergency Ebola summit under way http://bbc.in/1oBFKBz
4.97E+17,Wed Aug 06 06:07:47 +0000 2014,VIDEO: Emergency WHO summit on Ebola http://bbc.in/XCvcsk
4.97E+17,Wed Aug 06 05:41:51 +0000 2014,VIDEO: Daily aspirin 'cuts cancer deaths' http://bbc.in/1y4bm45
4.97E+17,Wed Aug 06 01:11:24 +0000 2014,Super units 'needed for stroke care' http://bbc.in/XBWuz6
4.97E+17,Wed Aug 06 01:11:24 +0000 2014,Daily aspirin 'cuts cancer deaths' http://bbc.in/1qTgTYI
4.97E+17,Tue Aug 05 22:34:39 +0000 2014,VIDEO: London doctor treating Ebola victims http://bbc.in/1mk8xGB
4.97E+17,Tue Aug 05 22:34:39 +0000 2014,Stem cell scientist found dead http://bbc.in/1ss2zt4
4.97E+17,Tue Aug 05 15:46:35 +0000 2014,Blood app 'can detect diseases' http://bbc.in/1mj8I4X
4.97E+17,Tue Aug 05 12:39:17 +0000 2014,Ebola drug given to US aid workers http://bbc.in/1tROVRZ
4.97E+17,Tue Aug 05 11:18:40 +0000 2014,AUDIO: Locked-in syndrome mum passes degree http://bbc.in/1owXTQY
4.97E+17,Tue Aug 05 07:42:15 +0000 2014,VIDEO: How Sweden cares for its elderly http://bbc.in/1y0tMTi
4.97E+17,Tue Aug 05 05:44:03 +0000 2014,VIDEO: World Bank launches Ebola fund http://bbc.in/1ovHMDs
4.96E+17,Tue Aug 05 00:43:55 +0000 2014,Antibiotics use for colds 'rising' http://bbc.in/1mh4kU3
4.96E+17,Mon Aug 04 18:06:46 +0000 2014,Nigeria records second Ebola case http://bbc.in/1mg0Fpu
4.96E+17,Mon Aug 04 16:59:32 +0000 2014,Visual process 'key for sharp mind' http://bbc.in/Xy2icT
4.96E+17,Mon Aug 04 14:42:15 +0000 2014,Thai surrogate baby case disputed http://bbc.in/1qMar5R
4.96E+17,Mon Aug 04 10:41:50 +0000 2014,NHS to target long waits for ops http://bbc.in/1orqdUQ
4.96E+17,Mon Aug 04 09:07:06 +0000 2014,Controversial midwife-led units open http://bbc.in/1slQmpN
4.96E+17,Mon Aug 04 04:28:46 +0000 2014,Quick video games 'benefit children' http://bbc.in/1oqag1s
4.96E+17,Sun Aug 03 23:56:47 +0000 2014,Phone calls 'do not cut GP pressure' http://bbc.in/1xUR4Kj
4.96E+17,Sun Aug 03 22:33:59 +0000 2014,Ebola test after passenger death http://bbc.in/1skpCpT
4.96E+17,Sun Aug 03 18:41:42 +0000 2014,Sperm bank to meet UK donor demand http://bbc.in/1qIlHQw
4.96E+17,Sun Aug 03 18:41:41 +0000 2014,VIDEO: Ebola baby buried by strangers http://bbc.in/Xv2w4r
4.96E+17,Sun Aug 03 18:41:41 +0000 2014,VIDEO: Surrogate baby Gammy 'improving' http://bbc.in/1qGUqxT
4.96E+17,Sun Aug 03 02:11:20 +0000 2014,The man who helped save 50 million lives http://bbc.in/1qFtQ8u
