twee_id,date and time,tweet
5.45968E+17,Fri Dec 19 15:45:23 +0000 2014,The anti-aging #diet: 9 foods that fight wrinkles http://ow.ly/GaPey
5.45963E+17,Fri Dec 19 15:25:37 +0000 2014,What it's really like on the front lines of the #Ebola fight http://ow.ly/GaP7L
5.45729E+17,Thu Dec 18 23:55:08 +0000 2014,Boy in need of life-saving multi-organ transplant gets visit from #Santa http://ow.ly/G7VFZ
5.45725E+17,Thu Dec 18 23:40:06 +0000 2014,Pot smokers show less #inflammation http://ow.ly/G7JBY #marijuana
5.4572E+17,Thu Dec 18 23:20:21 +0000 2014,NCAA basketball player with inoperable brain tumor to become honorary coach http://ow.ly/G7uE3
5.45714E+17,Thu Dec 18 22:55:23 +0000 2014,Thousands respond to young cancer survivor’s wish for #Christmas cards http://ow.ly/G7tRg
5.4571E+17,Thu Dec 18 22:40:27 +0000 2014,Woman’s stuffy nose doesn’t go away for 18 years http://ow.ly/G7t37 @Newser
5.45703E+17,Thu Dec 18 22:10:09 +0000 2014,"Men really don’t feel their partner’s pain, study finds http://ow.ly/G7soZ @Newser"
5.45699E+17,Thu Dec 18 21:55:10 +0000 2014,"Early caregiving may affect child's academic, social success http://ow.ly/G7sla @mindyC_"
5.45693E+17,Thu Dec 18 21:30:37 +0000 2014,Cambodian villagers angry over #HIV outbreak http://ow.ly/G7rZW
5.45688E+17,Thu Dec 18 21:10:24 +0000 2014,Teen with rare blood disorder gets wish to coach Lakers for a day http://ow.ly/G7rSG
5.45682E+17,Thu Dec 18 20:50:06 +0000 2014,#Irish face new #abortion debate over brain-dead woman http://ow.ly/G7rHu
5.45678E+17,Thu Dec 18 20:30:53 +0000 2014,14 charged in deadly 2012 #meningitis outbreak http://ow.ly/G7pD6
5.45671E+17,Thu Dec 18 20:05:16 +0000 2014,Docs may be too #conservative about #sex after heart attack http://ow.ly/G7plX
5.45666E+17,Thu Dec 18 19:45:33 +0000 2014,South Korea increases efforts to contain foot-and-mouth outbreak http://ow.ly/G7pfr
5.4566E+17,Thu Dec 18 19:20:30 +0000 2014,"#Obesity can be deemed a disability at work, rules EU court http://ow.ly/G7pac"
5.45657E+17,Thu Dec 18 19:07:55 +0000 2014,"Ibuprofen may improve longevity, study suggests http://ow.ly/G7VKz"
5.45654E+17,Thu Dec 18 18:55:21 +0000 2014,#Supplement maker admits to lying about ingredients http://ow.ly/G7p4U
5.45649E+17,Thu Dec 18 18:35:21 +0000 2014,"Global population living six years longer than in 1990, study says http://ow.ly/G7otY"
5.45644E+17,Thu Dec 18 18:15:31 +0000 2014,A fresh setback for efforts to cure #HIV infection http://ow.ly/G7onL
5.45637E+17,Thu Dec 18 17:50:21 +0000 2014,"Exposure to air #pollution during #pregnancy may double #autism risk, study says http://ow.ly/G7odJ @ColleenCappon Cappon"
5.45632E+17,Thu Dec 18 17:30:09 +0000 2014,"Donors and WHO responded too slowly to West Africa #Ebola outbreak, report says http://ow.ly/G7o3I"
5.45627E+17,Thu Dec 18 17:10:14 +0000 2014,#Ebola fears speed changes in US hospital record systems http://ow.ly/G7nVD
5.45623E+17,Thu Dec 18 16:55:14 +0000 2014,China approves experimental #Ebola vaccine for clinical trials http://ow.ly/G7nPy
5.45618E+17,Thu Dec 18 16:35:05 +0000 2014,What’s the best way to blow your nose? http://ow.ly/G76KB #really
5.45613E+17,Thu Dec 18 16:15:05 +0000 2014,‘Thanks and Giving’: Marlo Thomas’ holiday campaign to help kids with #cancer  http://ow.ly/G72lg
5.45608E+17,Thu Dec 18 15:55:14 +0000 2014,How many #calories do you have to burn to lose 1 pound?  http://ow.ly/G728p
5.45607E+17,Thu Dec 18 15:52:09 +0000 2014,11th Sierra Leonean doctor dies from #Ebola http://ow.ly/G76Rp
5.45603E+17,Thu Dec 18 15:33:28 +0000 2014,7 eating habits you should drop now http://ow.ly/G71uu
5.4538E+17,Thu Dec 18 00:50:08 +0000 2014,Anti-diabetic drug offers promise for preventing drug-resistant TB http://ow.ly/G3ZD2
5.45375E+17,Thu Dec 18 00:30:18 +0000 2014,The surprising DNA source that could identify rapists http://ow.ly/G3Zun @Newser
5.45369E+17,Thu Dec 18 00:05:06 +0000 2014,"Ninth Egyptian dies of H5N1 bird flu, Health Ministry says http://ow.ly/G3YCv"
5.45364E+17,Wed Dec 17 23:45:08 +0000 2014,Energy drinks plus alcohol may encourage drunk driving http://ow.ly/G3qH0
5.45358E+17,Wed Dec 17 23:20:24 +0000 2014,Dystextia: Garbled phone #text may be sign of a stroke http://ow.ly/G3qwW
5.45352E+17,Wed Dec 17 22:55:07 +0000 2014,Clot-grabbing devices offer better outcomes for stroke patients http://ow.ly/G3qbz
5.45345E+17,Wed Dec 17 22:30:31 +0000 2014,‘A #hug a day’: Study finds that perceived social support can protect against infection http://ow.ly/G3q4C
5.45339E+17,Wed Dec 17 22:05:14 +0000 2014,Deadly #cholera outbreaks could increase with climate change http://ow.ly/G356O
5.45333E+17,Wed Dec 17 21:40:12 +0000 2014,How to teach your children to handle #holiday disappointment http://ow.ly/G32fc
5.45324E+17,Wed Dec 17 21:05:29 +0000 2014,Proposed #NY rule would have sex-change surgery covered under #Medicaid http://ow.ly/G322M
5.45316E+17,Wed Dec 17 20:35:23 +0000 2014,"Blackouts common among teen drinkers, study finds http://ow.ly/G31Tn"
5.45311E+17,Wed Dec 17 20:15:36 +0000 2014,'Bad carbs' may not be that bad http://ow.ly/G31KE
5.45305E+17,Wed Dec 17 19:50:26 +0000 2014,3D printing points way to smarter #cancer treatment http://ow.ly/G31DY
5.45301E+17,Wed Dec 17 19:35:15 +0000 2014,Review of evidence finds e-cigarettes may help smokers quit http://ow.ly/G31pd
5.45295E+17,Wed Dec 17 19:10:28 +0000 2014,Exhaled pounds: How fat leaves the body http://ow.ly/G31fO
5.45291E+17,Wed Dec 17 18:55:05 +0000 2014,#Marijuana research projects getting state funding http://ow.ly/G318w
5.45287E+17,Wed Dec 17 18:40:12 +0000 2014,"Women live with #incontinence, but it can be treated http://ow.ly/G30Nv"
5.45281E+17,Wed Dec 17 18:15:13 +0000 2014,#Napster co-founder to invest in #allergy research http://ow.ly/G2YGw
5.45276E+17,Wed Dec 17 17:55:07 +0000 2014,Why some people are more contagious than others http://ow.ly/G2YzA
5.45271E+17,Wed Dec 17 17:35:26 +0000 2014,"Engaging in #music classes may boost children’s literacy, study suggests http://ow.ly/G2Yue"
5.45267E+17,Wed Dec 17 17:20:14 +0000 2014,Ethiopian health workers arrive in #Liberia to help fight #Ebola http://ow.ly/G2Yml
5.45264E+17,Wed Dec 17 17:07:04 +0000 2014,Dr. Manny: Remember the #Cuban heroes who fought for this day http://ow.ly/G3ypI @drmannyonfox
5.45263E+17,Wed Dec 17 17:02:48 +0000 2014,Sierra Leone to start house-to-house searches for #Ebola patients http://ow.ly/G2YfS
5.45258E+17,Wed Dec 17 16:45:25 +0000 2014,FDA warns against using #caffeine powder http://ow.ly/G2Y8u
5.45257E+17,Wed Dec 17 16:38:34 +0000 2014,Experts say #mumps outbreak plaguing #NHL likely reached its peak   http://ow.ly/G3aZw http://pbs.twimg.com/media/B5EkIGmIAAALVFz.jpg
5.45255E+17,Wed Dec 17 16:30:21 +0000 2014,More than 100 students kept out of Long Island school amid #flu outbreak http://ow.ly/G2XYC
5.4525E+17,Wed Dec 17 16:10:27 +0000 2014,Brain-injury program working with #NFL players http://ow.ly/G2XRN
5.45246E+17,Wed Dec 17 15:55:20 +0000 2014,Menus will sport new #calorie labels for #alcohol http://ow.ly/G2XC3
5.45241E+17,Wed Dec 17 15:35:21 +0000 2014,Pharmacy owners arrested in 2012 #meningitis outbreak http://ow.ly/G2Xvo
5.45233E+17,Wed Dec 17 15:04:04 +0000 2014,The #health benefits of giving http://ow.ly/G2XhO #holidays
5.44985E+17,Tue Dec 16 22:40:04 +0000 2014,Surveys reveal the most common 'sleep thief' http://ow.ly/G03vF
5.44979E+17,Tue Dec 16 22:15:10 +0000 2014,Teen nearly dies after ingesting cocktail containing liquid nitrogen http://ow.ly/G03kK
5.44974E+17,Tue Dec 16 21:55:08 +0000 2014,"Females’ age during first menstrual cycle tied to heart disease risk, study finds http://ow.ly/FZyWJ @mindyC_"
5.44966E+17,Tue Dec 16 21:25:10 +0000 2014,TV host who skipped chemo to save unborn baby dies 100 days after birth http://ow.ly/FZy6p @Newser
5.4496E+17,Tue Dec 16 21:00:59 +0000 2014,"Japan confirms bird #flu case, culls 4,000 chickens http://ow.ly/FZucf"
5.44957E+17,Tue Dec 16 20:45:29 +0000 2014,#Italy reports outbreak of H5N8 bird #flu in Venice region http://ow.ly/FZu2P
5.4495E+17,Tue Dec 16 20:20:08 +0000 2014,"Mali ends last quarantines, could be #Ebola-free next month http://ow.ly/FZtHg"
5.44945E+17,Tue Dec 16 20:00:22 +0000 2014,South Korea #cancer victims bring class action against nuclear operator http://ow.ly/FYXdp
5.4494E+17,Tue Dec 16 19:40:14 +0000 2014,FDA approves #Novartis’ Signifor drug for rare hormonal disorder http://ow.ly/FYX5J
5.44934E+17,Tue Dec 16 19:15:25 +0000 2014,Judge halts #Alzheimer’s drug swap until #July http://ow.ly/FYWW2
5.44929E+17,Tue Dec 16 18:55:12 +0000 2014,"Indoor tanning can lead to burns, fainting, eye injuries http://ow.ly/FYWMt"
5.44923E+17,Tue Dec 16 18:30:54 +0000 2014,Expectant dads experience prenatal hormone changes http://ow.ly/FYWFl #what?!
5.44916E+17,Tue Dec 16 18:05:16 +0000 2014,A prescription to end drinking that goes beyond the 12 steps http://ow.ly/FYWtY #addiction
5.4491E+17,Tue Dec 16 17:40:15 +0000 2014,Retired #police officer educating first-responders across US on #autism safety http://ow.ly/FYWgw
5.44904E+17,Tue Dec 16 17:15:39 +0000 2014,‘Super bacteria’ found in Rio’s #Olympic waters http://ow.ly/FYW5Q
5.449E+17,Tue Dec 16 17:01:16 +0000 2014,People who feel younger may live longer http://ow.ly/FYVY0
5.44894E+17,Tue Dec 16 16:35:22 +0000 2014,Mom hears baby for the first time thanks to donated hearing aids http://ow.ly/FYVPD #beautiful
5.44888E+17,Tue Dec 16 16:15:13 +0000 2014,Drug-resistant #malaria: the world’s next big health crisis? http://ow.ly/FYVFW
5.44883E+17,Tue Dec 16 15:55:20 +0000 2014,"#Yoga may improve cardiovascular risk factors, study says http://ow.ly/FYVys @EditorNicoleK #health #heartdisease"
5.44877E+17,Tue Dec 16 15:30:57 +0000 2014,Easy swaps for lighter #holiday treats http://ow.ly/FYVkc @tanyazuckerbrot #diet #weightloss
5.4487E+17,Tue Dec 16 15:03:22 +0000 2014,5 tips for keeping off the weekend weight http://ow.ly/FYV9Q @weightloss
5.44597E+17,Mon Dec 15 20:55:10 +0000 2014,Researchers source stool samples to study gut bacteria http://ow.ly/FVPBE @EditorNicoleK
5.44593E+17,Mon Dec 15 20:40:12 +0000 2014,#Nebraska mom receives terminal #cancer diagnosis month after daughter is born http://ow.ly/FVtXf
5.44588E+17,Mon Dec 15 20:20:31 +0000 2014,"Boy, 4, has stroke after going on roller-coaster ride http://ow.ly/FV5Pn @Newser"
5.44581E+17,Mon Dec 15 19:55:09 +0000 2014,Here's why you might want to stop drinking out of cans http://ow.ly/FV5tH @Newser
5.44576E+17,Mon Dec 15 19:35:12 +0000 2014,Shrinking psych hospitals may be linked with rising prison populations http://ow.ly/FV59C
5.44571E+17,Mon Dec 15 19:15:12 +0000 2014,Review finds best exercises to prevent women’s knee injury http://ow.ly/FV4YU
5.44566E+17,Mon Dec 15 18:55:16 +0000 2014,"Antisocial behavior may be genetic but triggered by environment, study says http://ow.ly/FV3T3"
5.44563E+17,Mon Dec 15 18:40:29 +0000 2014,Company seeks approval for skin #cancer drug http://ow.ly/FV0bo
5.44558E+17,Mon Dec 15 18:20:07 +0000 2014,France wants to legalize terminal sedation http://ow.ly/FV00i
5.44553E+17,Mon Dec 15 18:00:54 +0000 2014,Sierra Leone to ban holiday parties in effort to curb #Ebola cases http://ow.ly/FUZJN
5.44549E+17,Mon Dec 15 17:45:20 +0000 2014,"Massachusetts baby born at 10:11, 12-13-14 http://ow.ly/FUZz3"
5.44543E+17,Mon Dec 15 17:20:25 +0000 2014,WHO #Ebola response chief says virus still spreading due to lack of change in behaviors http://ow.ly/FUZrY
5.44538E+17,Mon Dec 15 17:01:29 +0000 2014,#Cancer patients testing drugs on mouse ‘avatars’  http://ow.ly/FUZiU
5.44534E+17,Mon Dec 15 16:45:39 +0000 2014,Newborn conjoined twins recovering from surgery http://ow.ly/FUZ6t
5.44527E+17,Mon Dec 15 16:20:32 +0000 2014,How to lose weight using The Bulletproof Diet http://ow.ly/FUYTH #weightloss
5.44527E+17,Mon Dec 15 16:19:54 +0000 2014,"#Arsenic could actually help fight breast cancer, researchers say http://ow.ly/FV5Cx @Newser"
5.44523E+17,Mon Dec 15 16:01:27 +0000 2014,5 ways to avoid getting sick during the #holidays http://ow.ly/FUYFd @ColleenCappon
5.43521E+17,Fri Dec 12 21:40:23 +0000 2014,Woman wakes up after #seizure to discover she gave birth prematurely http://ow.ly/FOpzc
5.43515E+17,Fri Dec 12 21:15:34 +0000 2014,"Woman sues hospital after contracting infection that lead to amputation of fingers, toes http://ow.ly/FO1c6"
5.43509E+17,Fri Dec 12 20:55:05 +0000 2014,Toddler dies after being prescribed 'exceptionally high' amount of #potassium  http://ow.ly/FO182
5.43504E+17,Fri Dec 12 20:35:20 +0000 2014,Office #holiday party in #Florida hospitalizes dozens http://ow.ly/FO10m #donteatthedip
5.43498E+17,Fri Dec 12 20:10:28 +0000 2014,Mom in end-stage renal failure needs life-saving kidney transplant http://ow.ly/FO0TT
5.43492E+17,Fri Dec 12 19:45:37 +0000 2014,Sierra Leone locks down new #Ebola hotspot in the east http://ow.ly/FNtc7
5.43483E+17,Fri Dec 12 19:10:20 +0000 2014,"#Progesterone treatment fails to minimize brain trauma, studies find http://ow.ly/FNiat"
5.43475E+17,Fri Dec 12 18:40:24 +0000 2014,Georgia man turns to #boxing to help ease #Parkinson's disease symptoms http://ow.ly/FNi1U
5.4347E+17,Fri Dec 12 18:16:49 +0000 2014,"In mysterious case, hospital sees second death from cyanide poisoning http://ow.ly/FO1EA @Newser"
5.43469E+17,Fri Dec 12 18:15:38 +0000 2014,Teenager with brain #cancer organizes massive toy drive at Michigan hospital http://ow.ly/FNhQB
5.43467E+17,Fri Dec 12 18:07:52 +0000 2014,Running Chinese boy gets chopsticks lodged in throat http://ow.ly/FNZJz http://pbs.twimg.com/media/B4rInZrIYAEGSaE.jpg
5.4346E+17,Fri Dec 12 17:40:26 +0000 2014,"In #Newtown, mental health problems still emerging http://ow.ly/FNhzD"
5.43454E+17,Fri Dec 12 17:15:09 +0000 2014,Avian #flu spreading in southwest British Columbia http://ow.ly/FNhqq
5.43448E+17,Fri Dec 12 16:50:14 +0000 2014,"Eighth person in Egypt dies of H5N1 bird flu, health ministry says http://ow.ly/FNhbn"
5.43443E+17,Fri Dec 12 16:30:25 +0000 2014,"Men take more ‘idiotic risks,’ study finds http://ow.ly/FNh3k"
5.43438E+17,Fri Dec 12 16:10:11 +0000 2014,#California battles whooping cough epidemic http://ow.ly/FNgXU
5.43434E+17,Fri Dec 12 15:55:23 +0000 2014,Mali says has no remaining #Ebola cases as last patient recovers http://ow.ly/FNgOM
5.43429E+17,Fri Dec 12 15:35:19 +0000 2014,#Ebola vaccine trial paused after 4 patients complain of joint pains http://ow.ly/FNgHg
5.43424E+17,Fri Dec 12 15:14:49 +0000 2014,Men who do this are more likely to raise ambitious daughters http://ow.ly/FNgxs
5.43195E+17,Fri Dec 12 00:05:10 +0000 2014,Swallowing tiny magnets severely damages boy's intestines http://ow.ly/FKeun
5.43189E+17,Thu Dec 11 23:40:18 +0000 2014,Most vegetarians go back to meat ... fast http://ow.ly/FKeg6
5.43181E+17,Thu Dec 11 23:10:24 +0000 2014,"After allergic reaction, teen ‘burns from inside out’   http://ow.ly/FKcXW"
5.43175E+17,Thu Dec 11 22:45:28 +0000 2014,FDA warns Pfizer antipsychotic could cause fatal skin reaction   http://ow.ly/FK8s1
5.43166E+17,Thu Dec 11 22:10:10 +0000 2014,Why painful memories linger http://ow.ly/FJRs5
5.4316E+17,Thu Dec 11 21:45:25 +0000 2014,Researchers track mental illness with Twitter http://ow.ly/FJRdA
5.43152E+17,Thu Dec 11 21:15:38 +0000 2014,Red Cross urges vigilance to avert holiday spike in Ebola cases   http://ow.ly/FJR0B
5.43147E+17,Thu Dec 11 20:55:12 +0000 2014,Ebola vaccine trial suspended after side effects http://ow.ly/FJMVY
5.43138E+17,Thu Dec 11 20:20:26 +0000 2014,"'Wow, you look just like me!': Girl battling cancer meets bald Cinderella http://ow.ly/FJC1z"
5.43132E+17,Thu Dec 11 19:55:24 +0000 2014,Infant born in water dies after Legionella infection http://ow.ly/FJB7k
5.43123E+17,Thu Dec 11 19:20:33 +0000 2014,US women's use of long-term birth control increases http://ow.ly/FJAHN
5.43117E+17,Thu Dec 11 18:55:17 +0000 2014,Mom in UK says she’s addicted to eating toilet paper http://ow.ly/FJvWb
5.43108E+17,Thu Dec 11 18:20:24 +0000 2014,Scientists debate claims that sugar is worse than salt http://ow.ly/FJvuU
5.43103E+17,Thu Dec 11 18:02:17 +0000 2014,One shot or two? Many questions unresolved in #Ebola vaccine race http://ow.ly/FJvh6
5.43097E+17,Thu Dec 11 17:35:08 +0000 2014,Hair loss treatment may be dangerous to kids http://ow.ly/FJv7T
5.43092E+17,Thu Dec 11 17:15:14 +0000 2014,"Unchecked superbugs could kill 10 million a year, cost $100 trillion http://ow.ly/FJuY9"
5.43085E+17,Thu Dec 11 16:50:24 +0000 2014,New #HPV vaccine strengthens cancer protection http://ow.ly/FJuMy
5.43079E+17,Thu Dec 11 16:25:21 +0000 2014,Tennessee couple get 35 years in prison in girl's soda death http://ow.ly/FJuzF
5.43074E+17,Thu Dec 11 16:05:08 +0000 2014,New ‘feel fuller’ ingredient for food may aid in weight loss  http://ow.ly/FJurt
5.43067E+17,Thu Dec 11 15:35:23 +0000 2014,"Poor semen quality in young men may predict future health issues, study says @mindyc_  http://ow.ly/FJukd"
5.43062E+17,Thu Dec 11 15:15:41 +0000 2014,Bodies of #Ebola victims found piled up in Sierra Leone hospital http://ow.ly/FJu5L
5.42831E+17,Thu Dec 11 00:00:48 +0000 2014,"Sleep problems may increase risk of #dementia, study suggests http://ow.ly/FH3LQ"
5.42825E+17,Wed Dec 10 23:35:10 +0000 2014,"Prenatal exposure to household chemical linked to reduced IQ, study says http://ow.ly/FGHl2 @EditorNicoleK"
5.42819E+17,Wed Dec 10 23:10:07 +0000 2014,Sick student attends school via Sheldon Cooper-style robot http://ow.ly/FGMCJ
5.42815E+17,Wed Dec 10 22:55:08 +0000 2014,Texas boy battling #cancer dreams of mailbox full of #Christmas cards http://ow.ly/FGFBa
5.42809E+17,Wed Dec 10 22:30:48 +0000 2014,#Christmas carolers sing for girl with terminal disease http://ow.ly/FGFtm #holidays
5.42804E+17,Wed Dec 10 22:10:21 +0000 2014,Neighbor surprises #NJ girl battling inoperable tumor with #Christmas lights  http://ow.ly/FGEZI
5.42797E+17,Wed Dec 10 21:45:28 +0000 2014,"If you're a worrier, going to bed earlier could help http://ow.ly/FGE89 @Newser"
5.42792E+17,Wed Dec 10 21:25:19 +0000 2014,Next for #Google: big #autism project http://ow.ly/FGE0m @Newser
5.42787E+17,Wed Dec 10 21:05:09 +0000 2014,"#Obesity, inactivity on the rise, suggests report of healthiest US states http://ow.ly/FGda3"
5.42781E+17,Wed Dec 10 20:40:11 +0000 2014,"Brain inflammation a shared train in #autism, study finds http://ow.ly/FGd3b"
5.42775E+17,Wed Dec 10 20:15:29 +0000 2014,Tech that checks your vital signs could find what doctors miss http://ow.ly/FGcLM
5.42771E+17,Wed Dec 10 19:59:52 +0000 2014,RT @usaf48: @foxnewshealth @FDNY http://pbs.twimg.com/media/B4hOG0lCAAEb-My.jpg
5.4277E+17,Wed Dec 10 19:55:25 +0000 2014,.@dianafalzone tries fusion workout which combines your favorite #fitness classes 4 big results  http://ow.ly/FGMah #diet #weightloss
5.4277E+17,Wed Dec 10 19:55:17 +0000 2014,5 #HPV myths and the facts behind them http://ow.ly/FGczO @NerdWallet @NerdHealth
5.42768E+17,Wed Dec 10 19:50:36 +0000 2014,Canadian girl battling #cancer whose dream came true when she met Kate Middleton dies http://ow.ly/FGL41 #royals http://pbs.twimg.com/media/B4hM8sRCcAAERAJ.jpg
5.42764E+17,Wed Dec 10 19:35:10 +0000 2014,"Georgia #cancer survivor, mother reflects on beating the disease http://ow.ly/FFLd6"
5.42762E+17,Wed Dec 10 19:24:27 +0000 2014,Cancer patient’s wish for firehouse patches goes viral http://ow.ly/FGF1y @FDNY #firefighters #bravest http://pbs.twimg.com/media/B4hG9zDCMAAFOWI.jpg
5.42757E+17,Wed Dec 10 19:05:09 +0000 2014,New York couple finds success in innovative #fertility treatment http://ow.ly/FFL3N
5.42752E+17,Wed Dec 10 18:45:19 +0000 2014,Georgia mom who beat #cancer celebrates survival http://ow.ly/FFKUH
5.42746E+17,Wed Dec 10 18:20:13 +0000 2014,Parents may overestimate #marijuana’s effects on kids’ #seizures http://ow.ly/FFKN4
5.42738E+17,Wed Dec 10 17:50:25 +0000 2014,#Soda: The beverage of champions? http://ow.ly/FFKF0
5.42734E+17,Wed Dec 10 17:35:27 +0000 2014,"US test tube births underreported by states, study finds http://ow.ly/FFKxz"
5.42728E+17,Wed Dec 10 17:10:10 +0000 2014,Congress relaxes whole grain standards for schools http://ow.ly/FFKjy
5.42724E+17,Wed Dec 10 16:55:16 +0000 2014,Nearly half of Americans think #flu shot can make you sick http://ow.ly/FFKcO
5.42719E+17,Wed Dec 10 16:35:22 +0000 2014,Debt and hunger at birthplace of #Ebola in Guinea http://ow.ly/FFK5A
5.42714E+17,Wed Dec 10 16:15:21 +0000 2014,Junior doctors in Sierra Leone strike over lack of #Ebola care http://ow.ly/FFK0I
5.42708E+17,Wed Dec 10 15:50:21 +0000 2014,US agency offers legal immunity to #Ebola vaccine makers http://ow.ly/FFIwL
5.42704E+17,Wed Dec 10 15:34:27 +0000 2014,"#Mistletoe, the ancient #holiday healer http://ow.ly/FFIhE @MedicineHunter  #Christmas"
5.42455E+17,Tue Dec 09 23:05:27 +0000 2014,"Woman enters hospital with cramps, exits with surprise baby http://ow.ly/FD56A"
5.42447E+17,Tue Dec 09 22:35:08 +0000 2014,The way you walk can actually impact your mood: study http://ow.ly/FD50J
5.42445E+17,Tue Dec 09 22:27:03 +0000 2014,RT @LCCARLTON: Need some #healthy #holidaygifts ? Check out my @foxnewshealth #giftguide here- http://fxn.ws/12jftjM #fitbit #tech
5.42445E+17,Tue Dec 09 22:26:54 +0000 2014,RT @F_Factor: Top tips from yours truly! RT @foxnewshealth: How to avoid #holiday weight gain while still having fun http://goo.gl/sH51SE
5.42442E+17,Tue Dec 09 22:15:06 +0000 2014,"Despite limited benefit, older early-stage breast cancer patients still receive radiation http://ow.ly/FCmXI"
5.42437E+17,Tue Dec 09 21:55:07 +0000 2014,"Smoking still a large contributor to US cancer deaths, study says http://ow.ly/FCg06"
5.42431E+17,Tue Dec 09 21:31:13 +0000 2014,Dallas girl battling leukemia granted wish to become art teacher for a day http://ow.ly/FCfSO
5.42425E+17,Tue Dec 09 21:05:08 +0000 2014,3-year-old #Georgia boy to receive kidney from #Facebook donor http://ow.ly/FBQ0E
5.42421E+17,Tue Dec 09 20:50:11 +0000 2014,A road to mental health through the kitchen http://ow.ly/FBPQI
5.42417E+17,Tue Dec 09 20:35:11 +0000 2014,"Choose bed nets over insecticide to tackle #malaria, study says http://ow.ly/FBPJd"
5.42411E+17,Tue Dec 09 20:10:14 +0000 2014,Doctors dole out prescriptions for #exercise http://ow.ly/FBPlA
5.42407E+17,Tue Dec 09 19:55:26 +0000 2014,Players rally for youth #football coach paralyzed in freak accident  http://ow.ly/FBP6z
5.42397E+17,Tue Dec 09 19:15:08 +0000 2014,High school in #Chicago suburb cancels classes after #flu outbreak http://ow.ly/FBOT0
5.42392E+17,Tue Dec 09 18:55:14 +0000 2014,"Pharmacy error led to patient death, hospital confirms http://ow.ly/FBOnS"
5.42386E+17,Tue Dec 09 18:31:03 +0000 2014,#Mammograms may be problematic for women with dense breasts http://ow.ly/FBO0l
5.42381E+17,Tue Dec 09 18:10:08 +0000 2014,"Problems at home after surgery? Go back to same hospital, study says  http://ow.ly/FBNTH"
5.42376E+17,Tue Dec 09 17:50:13 +0000 2014,Teen hookah and snus users more likely to move on to cigarettes http://ow.ly/FBNF6
5.42368E+17,Tue Dec 09 17:20:27 +0000 2014,Scientists find brain mechanism behind glucose greed http://ow.ly/FBNvL
5.42364E+17,Tue Dec 09 17:02:41 +0000 2014,"Malaria death rates fall, #Ebola threatens West Africa progress http://ow.ly/FBN9U"
5.42358E+17,Tue Dec 09 16:40:06 +0000 2014,"Fear, hope mark life inside #Ebola center in Sierra Leone, doctor says http://ow.ly/FBN1N"
5.42352E+17,Tue Dec 09 16:15:37 +0000 2014,"#Ebola still spreading in western Sierra Leone, Guinea's forest, UN says http://ow.ly/FBMV9"
5.42347E+17,Tue Dec 09 15:55:23 +0000 2014,How to avoid #holiday weight gain while still having fun http://ow.ly/FBMM5
5.42341E+17,Tue Dec 09 15:32:30 +0000 2014,4 biggest myths about fat burning http://ow.ly/FBMfP #weightloss
5.4208E+17,Mon Dec 08 22:15:33 +0000 2014,"Woman faked terminal brain #cancer to dupe community, police say http://ow.ly/FyZZs"
5.42074E+17,Mon Dec 08 21:50:14 +0000 2014,Risk study on mining town finds even small amount of asbestos exposure can lead to lung problems http://ow.ly/FyO6w
5.42069E+17,Mon Dec 08 21:30:44 +0000 2014,US suspends some Canadian poultry imports due to bird flu http://ow.ly/FyO0z
5.42062E+17,Mon Dec 08 21:05:26 +0000 2014,No increase in risky sexual activity with #HPV #vaccine http://ow.ly/FyNT1
5.42059E+17,Mon Dec 08 20:50:15 +0000 2014,Scientists believe low dose #antidepressant may prevent PMS in women http://ow.ly/FyrTr
5.42054E+17,Mon Dec 08 20:30:51 +0000 2014,Mean girls? Study says boys are actually worse http://ow.ly/Fy8aW @Newser
5.42049E+17,Mon Dec 08 20:10:29 +0000 2014,How red wine could help fend off #cancer http://ow.ly/Fy7V3
5.42044E+17,Mon Dec 08 19:50:29 +0000 2014,"For kids with #autism, a 'flight' to ease #stress http://ow.ly/Fy7Md"
5.4204E+17,Mon Dec 08 19:35:13 +0000 2014,"Australian girl, 4, has rare genetic disease that causes #epilepsy http://ow.ly/FxNLN"
5.42033E+17,Mon Dec 08 19:10:23 +0000 2014,Family of woman in need of heart and lung transplant wearing #Christmas socks to spread #hope http://ow.ly/FxNCP
5.42028E+17,Mon Dec 08 18:50:18 +0000 2014,Genes may play greater role in Lou Gehrig's disease http://ow.ly/FxKmG
5.42025E+17,Mon Dec 08 18:35:17 +0000 2014,Biological psychiatric problems garner less empathy http://ow.ly/FxKf2
5.42017E+17,Mon Dec 08 18:05:05 +0000 2014,"4 new #polio cases detected in #Pakistan, official says http://ow.ly/FxK63"
5.42015E+17,Mon Dec 08 17:55:12 +0000 2014,#Exercise may not help all with type 2 #diabetes http://ow.ly/FxJXd
5.42009E+17,Mon Dec 08 17:31:13 +0000 2014,#Methamphetamine use soars in Iran as lifestyles speed up http://ow.ly/FxJNF
5.42003E+17,Mon Dec 08 17:10:05 +0000 2014,Rare conjoined twins die at Georgia hospital a day after birth http://ow.ly/FxJz4
5.41999E+17,Mon Dec 08 16:55:05 +0000 2014,Virtual reality affects brain's 'GPS cells' http://ow.ly/FxJpT
5.41994E+17,Mon Dec 08 16:35:18 +0000 2014,Cuban #Ebola patient recovers after treatment in Geneva http://ow.ly/FxHJH
